booking_id,customer_id,customer_name,customer_segment,customer_signup_date,customer_home_city,customer_loyalty_tier,property_id,property_name,property_city,property_star_rating,property_type,property_total_rooms,booking_date,checkin_date,checkout_date,room_type,num_rooms,nights,booking_channel,adr,discount_amount,coupon_code,total_amount,payment_method,booking_status,review_rating,review_date
108938,127,Customer_127,Individual,2022-08-05,Chennai,Platinum,5,Hilltop Inn,Chennai,5,Budget,60,2024-11-06,2024-11-21,2024-11-22,Deluxe,1,1,Corporate Portal,3856.15,0.0,NONE,3856.15,UPI,Completed,5.0,2024-11-26
108939,37,Customer_37,Individual,2023-06-13,Delhi,None,44,Amber Lodge,Udaipur,5,Mid-Range,150,2024-12-21,2024-12-23,2024-12-26,Suite,1,3,Travel Agent,15590.2,7915.34,APPDEAL,38855.26,Net Banking,Completed,5.0,2025-01-07
108940,739,Customer_739,Individual,2023-11-23,Manali,Gold,14,Pearl Haven,Pune,3,Budget,120,2024-03-24,2024-04-08,2024-04-11,Deluxe,1,3,OTA,2864.67,0.0,NONE,8594.01,Debit Card,Completed,3.0,2024-04-13
108941,744,Customer_744,Individual,2022-08-04,Manali,Silver,38,Crimson Courtyard,Manali,3,Mid-Range,40,2024-10-28,2024-12-07,2024-12-10,Deluxe,1,3,OTA,7037.28,0.0,NONE,21111.84,Net Banking,Cancelled,,
108942,483,Customer_483,Individual,2023-07-26,Kochi,None,16,Banyan Residency,Delhi,3,Budget,60,2024-09-20,2024-09-22,2024-09-26,Deluxe,1,4,OTA,3364.84,0.0,NONE,13459.36,Debit Card,Completed,,
108943,3,Customer_3,Individual,2023-08-19,Chennai,Silver,16,Banyan Residency,Delhi,3,Budget,60,2024-10-10,2024-10-12,2024-10-17,Suite,1,5,OTA,5496.84,6931.81,SAVE10,20552.39,Debit Card,Cancelled,,
108944,304,Customer_304,Corporate,2023-11-07,Bangalore,Gold,25,Tusker Stay,Pune,2,Mid-Range,60,2024-04-14,2024-04-16,2024-04-17,Standard,3,1,OTA,3821.34,2448.06,FEST15,9015.96,Net Banking,Completed,10.0,2024-04-27
108945,164,Customer_164,Individual,2022-12-26,Jaipur,None,30,Ivory Retreat,Jaipur,5,Budget,60,2023-12-27,2024-01-11,2024-01-13,Standard,1,2,OTA,2027.97,790.75,FEST15,3265.19,Net Banking,Completed,,
108946,161,Customer_161,Individual,2023-11-05,Bangalore,None,34,Velvet Palace,Pune,2,Premium,150,2024-05-28,2024-05-30,2024-06-03,Suite,1,4,Direct Website,15217.61,0.0,NONE,60870.44,UPI,Completed,,
108947,400,Customer_400,Individual,2022-07-31,Udaipur,None,10,Lotus Manor,Manali,4,Mid-Range,150,2023-12-09,2024-01-18,2024-01-23,Standard,1,5,OTA,4360.57,6009.09,SAVE10,15793.76,Debit Card,Completed,,
108948,765,Customer_765,Individual,2022-06-07,Bangalore,None,14,Pearl Haven,Pune,3,Budget,120,2024-10-19,2024-10-21,2024-10-26,Deluxe,1,5,OTA,2958.88,1983.93,SAVE10,12810.47,Debit Card,Cancelled,,
108949,252,Customer_252,Individual,2023-09-19,Chennai,None,45,Cedar Heights,Udaipur,3,Budget,120,2024-08-05,2024-08-20,2024-08-22,Suite,1,2,OTA,5336.11,0.0,NONE,10672.22,Debit Card,Completed,3.0,2024-08-25
108950,423,Customer_423,Corporate,2022-12-15,Pune,None,6,Hilltop Inn,Udaipur,5,Luxury,60,2024-06-24,2024-08-03,2024-08-06,Deluxe,3,3,Travel Agent,23998.34,0.0,NONE,215985.06,Credit Card,Completed,9.0,2024-08-07
108951,315,Customer_315,Individual,2023-11-20,Delhi,None,3,Sea Breeze Resort,Chennai,5,Luxury,80,2024-03-20,2024-04-14,2024-04-15,Standard,1,1,Travel Agent,13474.07,1894.08,WELCOME,11579.99,Debit Card,Cancelled,,
108952,100,Customer_100,Individual,2022-06-27,Udaipur,None,31,Azure Residency,Udaipur,2,Premium,150,2024-02-16,2024-02-18,2024-02-20,Deluxe,1,2,Travel Agent,15211.28,3530.32,FEST15,26892.24,Credit Card,Completed,,
108953,36,Customer_36,Individual,2022-04-20,Goa,None,47,Indigo Stay,Mumbai,4,Mid-Range,80,2024-09-30,2024-11-09,2024-11-10,Standard,1,1,Direct Website,6253.27,833.44,SAVE10,5419.83,Credit Card,Cancelled,,
108954,232,Customer_232,Group,2023-04-28,Pune,None,28,Indigo Retreat,Kochi,4,Budget,200,2024-05-28,2024-07-07,2024-07-08,Standard,3,1,Direct Website,2136.46,0.0,NONE,6409.38,Net Banking,Completed,,
108955,85,Customer_85,Individual,2022-07-25,Udaipur,None,8,Royal Orchid,Goa,5,Luxury,120,2024-12-06,2024-12-13,2024-12-17,Suite,1,4,Corporate Portal,50841.79,0.0,NONE,203367.16,UPI,Cancelled,,
108956,743,Customer_743,Group,2023-04-29,Delhi,Platinum,39,Saffron Manor,Mumbai,4,Budget,120,2024-08-11,2024-08-13,2024-08-18,Standard,3,5,OTA,3313.14,0.0,,49697.1,Credit Card,Completed,,
108957,98,Customer_98,Individual,2022-01-09,Delhi,Silver,15,Lotus Haven,Bangalore,3,Mid-Range,80,2024-12-08,2024-12-15,2024-12-16,Standard,1,1,OTA,4482.79,0.0,NONE,4482.79,Credit Card,No-Show,,
108958,479,Customer_479,Individual,2023-11-08,Chennai,Silver,28,Indigo Retreat,Kochi,4,Budget,200,2024-11-13,2024-12-08,2024-12-10,Deluxe,1,2,Corporate Portal,3048.9,0.0,,6097.8,Net Banking,Completed,2.0,2024-12-20
108959,346,Customer_346,Group,2023-07-30,Pune,None,53,Saffron Heights,Chennai,3,Luxury,150,2024-02-05,2024-03-01,2024-03-02,Suite,4,1,OTA,24220.85,0.0,NONE,96883.4,Credit Card,Completed,3.0,2024-03-12
108960,771,Customer_771,Corporate,2023-01-12,Manali,None,40,Mango Lodge,Bangalore,3,Mid-Range,40,2024-12-27,2024-12-29,2024-12-30,Deluxe,1,1,Corporate Portal,7019.63,0.0,NONE,7019.63,Credit Card,Completed,,
108961,480,Customer_480,Individual,2022-05-24,Mumbai,None,31,Azure Residency,Udaipur,2,Premium,150,2024-03-01,2024-03-08,2024-03-10,Standard,1,2,OTA,9776.45,0.0,NONE,19552.9,UPI,Completed,3.0,2024-03-28
108962,650,Customer_650,Individual,2022-11-08,Chennai,None,43,Indigo Lodge,Bangalore,3,Mid-Range,100,2024-07-23,2024-07-25,2024-07-30,Standard,1,5,OTA,5088.14,0.0,NONE,25440.7,Credit Card,Cancelled,,
108963,190,Customer_190,Individual,2023-12-14,Jaipur,None,19,Marigold Palace,Delhi,4,Mid-Range,60,2024-08-30,2024-09-14,2024-09-16,Deluxe,1,2,OTA,6474.06,0.0,,12948.12,Net Banking,Completed,4.0,2024-09-17
108964,556,Customer_556,Group,2022-10-18,Kochi,None,28,Indigo Retreat,Kochi,4,Budget,200,2024-12-10,2024-12-17,2024-12-20,Standard,2,3,OTA,1997.47,0.0,,11984.82,Net Banking,Completed,2.0,2024-12-21
108965,302,Customer_302,Individual,2022-05-11,Chennai,Silver,3,Sea Breeze Resort,Chennai,5,Luxury,80,2024-05-10,2024-07-09,2024-07-11,Deluxe,1,2,Travel Agent,19982.4,2561.43,WELCOME,37403.37,Credit Card,Completed,,
108966,293,Customer_293,Individual,2022-07-09,Delhi,Silver,27,Saffron Residency,Pune,3,Mid-Range,80,2024-10-01,2024-10-16,2024-10-17,Standard,1,1,Travel Agent,4682.11,0.0,NONE,4682.11,UPI,Completed,1.0,2024-10-26
108967,136,Customer_136,Corporate,2023-09-08,Mumbai,Gold,20,Banyan Heights,Chennai,2,Mid-Range,80,2024-12-10,2024-12-17,2024-12-20,Deluxe,1,3,OTA,5616.44,0.0,NONE,16849.32,Credit Card,Completed,7.0,2024-12-23
108968,73,Customer_73,Group,2023-07-08,Chennai,None,38,Crimson Courtyard,Manali,3,Mid-Range,40,2024-03-23,2024-05-22,2024-05-24,Deluxe,2,2,Direct Website,4686.8,0.0,,18747.2,UPI,Completed,3.0,2024-06-09
108969,774,Customer_774,Individual,2022-11-12,Chennai,Gold,13,Tusker Palace,Goa,5,Mid-Range,80,2024-09-22,2024-10-07,2024-10-09,Standard,1,2,OTA,8457.01,0.0,NONE,16914.02,Debit Card,Completed,5.0,2024-10-19
108970,324,Customer_324,Individual,2022-01-10,Jaipur,None,12,Sapphire Courtyard,Pune,5,Mid-Range,120,2024-05-27,2024-06-11,2024-06-16,Standard,1,5,OTA,4083.98,4533.01,WELCOME,15886.89,UPI,Completed,,
108971,693,Customer_693,Individual,2022-05-30,Delhi,None,43,Indigo Lodge,Bangalore,3,Mid-Range,100,2024-01-05,2024-01-30,2024-02-01,Deluxe,1,2,OTA,6862.02,0.0,NONE,13724.04,Net Banking,Cancelled,,
108972,373,Customer_373,Individual,2022-05-25,Jaipur,None,21,Cedar Retreat,Chennai,3,Mid-Range,30,2024-01-24,2024-02-08,2024-02-11,Deluxe,1,3,Direct Website,5308.52,0.0,NONE,15925.56,Debit Card,Cancelled,,
108973,117,Customer_117,Corporate,2022-03-02,Chennai,Platinum,36,Amber Haven,Bangalore,4,Premium,150,2024-05-16,2024-07-15,2024-07-17,Standard,3,2,Travel Agent,8937.25,8811.59,SAVE10,44811.91,Credit Card,Completed,8.0,2024-07-19
108974,540,Customer_540,Corporate,2023-10-10,Manali,Platinum,45,Cedar Heights,Udaipur,3,Budget,120,2024-02-08,2024-02-15,2024-02-22,Standard,2,7,Corporate Portal,2756.07,0.0,NONE,38584.98,UPI,Cancelled,,
108975,790,Customer_790,Individual,2022-11-01,Manali,None,40,Mango Lodge,Bangalore,3,Mid-Range,40,2024-07-07,2024-08-16,2024-08-17,Standard,1,1,OTA,4539.57,0.0,,4539.57,Net Banking,Completed,5.0,2024-09-01
108976,21,Customer_21,Individual,2022-05-18,Kochi,None,49,Mango Retreat,Delhi,3,Mid-Range,100,2024-08-03,2024-08-18,2024-08-19,Standard,1,1,Corporate Portal,4634.67,0.0,,4634.67,Net Banking,Completed,4.0,2024-08-21
108977,93,Customer_93,Individual,2022-01-27,Delhi,Silver,43,Indigo Lodge,Bangalore,3,Mid-Range,100,2024-06-06,2024-06-21,2024-06-25,Deluxe,1,4,OTA,5526.15,3152.09,SAVE10,18952.51,UPI,Completed,4.0,2024-07-13
108978,572,Customer_572,Individual,2022-12-18,Kochi,None,17,Indigo Palace,Udaipur,3,Budget,100,2024-02-17,2024-03-03,2024-03-05,Deluxe,1,2,Travel Agent,3613.11,0.0,,7226.22,Debit Card,Completed,3.0,2024-03-15
108979,64,Customer_64,Corporate,2022-06-16,Pune,None,4,Sea Breeze Resort,Goa,4,Mid-Range,80,2024-09-27,2024-11-26,2024-11-27,Standard,2,1,Corporate Portal,7223.23,1067.24,WELCOME,13379.22,Credit Card,Completed,,
108980,161,Customer_161,Individual,2023-11-05,Bangalore,None,10,Lotus Manor,Manali,4,Mid-Range,150,2024-05-31,2024-08-29,2024-08-31,Deluxe,1,2,Travel Agent,5375.44,747.33,APPDEAL,10003.55,UPI,Completed,4.0,2024-09-17
108981,242,Customer_242,Group,2023-11-19,Mumbai,Platinum,5,Hilltop Inn,Chennai,5,Budget,60,2024-03-27,2024-04-11,2024-04-12,Suite,4,1,Corporate Portal,4329.13,1005.73,FEST15,16310.79,Debit Card,Completed,2.0,2024-04-21
108982,394,Customer_394,Individual,2022-09-04,Manali,None,42,Coral Suites,Chennai,2,Budget,150,2024-04-30,2024-06-09,2024-06-12,Suite,1,3,Travel Agent,4736.9,749.83,FEST15,13460.87,Credit Card,Cancelled,,
108983,173,Customer_173,Individual,2023-10-10,Pune,None,10,Lotus Manor,Manali,4,Mid-Range,150,2024-03-07,2024-03-22,2024-03-24,Standard,1,2,OTA,3288.71,908.46,FEST15,5668.96,Debit Card,Completed,,
108984,56,Customer_56,Corporate,2023-10-09,Delhi,None,25,Tusker Stay,Pune,2,Mid-Range,60,2024-12-06,2024-12-21,2024-12-23,Deluxe,2,2,Corporate Portal,5286.04,0.0,NONE,21144.16,Net Banking,Completed,,
108985,601,Customer_601,Group,2022-09-05,Delhi,Gold,57,Lotus Courtyard,Chennai,3,Budget,100,2024-01-20,2024-04-19,2024-04-22,Deluxe,4,3,Travel Agent,3453.47,0.0,,41441.64,Credit Card,No-Show,,
108986,790,Customer_790,Individual,2022-11-01,Manali,None,14,Pearl Haven,Pune,3,Budget,120,2024-12-10,2024-12-25,2024-12-30,Deluxe,1,5,Direct Website,2660.43,0.0,NONE,13302.15,Debit Card,Cancelled,,
108987,122,Customer_122,Corporate,2023-08-11,Manali,Silver,14,Pearl Haven,Pune,3,Budget,120,2024-02-04,2024-02-29,2024-03-01,Standard,2,1,Direct Website,2115.28,0.0,,4230.56,Credit Card,Completed,7.0,2024-03-20
108988,325,Customer_325,Corporate,2023-06-30,Manali,Silver,22,Banyan Stay,Manali,2,Budget,30,2024-09-03,2024-10-13,2024-10-15,Deluxe,1,2,Direct Website,3297.86,915.24,APPDEAL,5680.48,UPI,Completed,8.0,2024-10-25
108989,794,Customer_794,Individual,2023-08-01,Delhi,Silver,37,Olive Lodge,Udaipur,3,Budget,40,2024-01-29,2024-04-28,2024-04-30,Standard,1,2,Direct Website,2964.6,1155.36,SAVE10,4773.84,UPI,Completed,3.0,2024-05-12
108990,476,Customer_476,Individual,2023-05-30,Goa,Gold,13,Tusker Palace,Goa,5,Mid-Range,80,2024-09-18,2024-10-28,2024-10-29,Deluxe,1,1,OTA,9691.08,1414.22,SAVE10,8276.86,Net Banking,Completed,,
108991,72,Customer_72,Corporate,2022-12-17,Bangalore,None,48,Amber Manor,Chennai,3,Premium,100,2024-04-15,2024-05-25,2024-05-27,Standard,2,2,Direct Website,8480.44,3185.01,APPDEAL,30736.75,UPI,Completed,,
108992,248,Customer_248,Individual,2022-01-06,Jaipur,Gold,17,Indigo Palace,Udaipur,3,Budget,100,2024-01-01,2024-03-01,2024-03-03,Standard,1,2,Direct Website,2795.95,875.17,FEST15,4716.73,UPI,Completed,3.0,2024-03-19
108993,767,Customer_767,Individual,2022-05-11,Kochi,None,43,Indigo Lodge,Bangalore,3,Mid-Range,100,2024-08-21,2024-09-05,2024-09-09,Deluxe,1,4,OTA,6605.43,6348.83,FEST15,20072.89,Debit Card,Completed,,
108994,140,Customer_140,Individual,2023-09-04,Udaipur,Silver,37,Olive Lodge,Udaipur,3,Budget,40,2024-04-24,2024-04-26,2024-04-28,Deluxe,1,2,OTA,3274.69,0.0,NONE,6549.38,Credit Card,Completed,4.0,2024-04-30
108995,211,Customer_211,Individual,2022-04-21,Chennai,Silver,25,Tusker Stay,Pune,2,Mid-Range,60,2024-08-23,2024-09-17,2024-09-21,Deluxe,1,4,Travel Agent,6522.86,1897.18,WELCOME,24194.26,Debit Card,Completed,3.0,2024-09-23
108996,252,Customer_252,Individual,2023-09-19,Chennai,None,6,Hilltop Inn,Udaipur,5,Luxury,60,2024-04-22,2024-06-01,2024-06-03,Deluxe,1,2,OTA,25408.24,12675.45,SAVE10,38141.03,Debit Card,Completed,5.0,2024-06-06
108997,532,Customer_532,Individual,2022-12-14,Chennai,Silver,15,Lotus Haven,Bangalore,3,Mid-Range,80,2024-05-10,2024-05-12,2024-05-13,Standard,1,1,OTA,4355.07,745.07,FEST15,3610.0,Debit Card,Completed,,
108998,287,Customer_287,Individual,2022-02-23,Manali,Platinum,25,Tusker Stay,Pune,2,Mid-Range,60,2024-11-23,2024-12-18,2024-12-19,Deluxe,1,1,Corporate Portal,6502.48,0.0,NONE,6502.48,Credit Card,Cancelled,,
108999,525,Customer_525,Individual,2023-09-27,Goa,Silver,18,Coral Haven,Pune,4,Mid-Range,150,2024-04-02,2024-06-01,2024-06-05,Standard,1,4,OTA,3682.36,0.0,NONE,14729.44,Credit Card,Completed,2.0,2024-06-22
109000,624,Customer_624,Individual,2022-01-13,Udaipur,Gold,32,Saffron Palace,Pune,5,Mid-Range,30,2024-10-07,2024-10-14,2024-10-17,Standard,1,3,Travel Agent,4174.94,0.0,,12524.82,Debit Card,Completed,,
109001,90,Customer_90,Individual,2022-08-18,Chennai,Gold,11,Coral Palace,Mumbai,3,Premium,100,2024-01-07,2024-04-06,2024-04-07,Standard,1,1,OTA,11355.03,2146.23,APPDEAL,9208.8,Net Banking,Completed,,
109002,722,Customer_722,Individual,2022-11-07,Udaipur,None,33,Marigold Courtyard,Mumbai,4,Mid-Range,100,2024-09-08,2024-09-15,2024-09-19,Deluxe,1,4,OTA,8645.2,4441.89,SAVE10,30138.91,Debit Card,Completed,,
109003,478,Customer_478,Individual,2022-11-29,Chennai,None,10,Lotus Manor,Manali,4,Mid-Range,150,2024-09-17,2024-11-16,2024-11-17,Deluxe,1,1,OTA,5902.85,1389.64,SAVE10,4513.21,Net Banking,Completed,,
109004,711,Customer_711,Corporate,2023-05-28,Chennai,None,27,Saffron Residency,Pune,3,Mid-Range,80,2024-01-08,2024-01-15,2024-01-17,Standard,2,2,OTA,4213.41,0.0,,16853.64,UPI,Completed,7.0,2024-01-27
109005,656,Customer_656,Individual,2022-04-20,Bangalore,Gold,37,Olive Lodge,Udaipur,3,Budget,40,2024-01-12,2024-03-12,2024-03-13,Standard,1,1,Travel Agent,2507.21,0.0,NONE,2507.21,Net Banking,Cancelled,,
109006,267,Customer_267,Individual,2022-02-01,Goa,Silver,35,Maple Retreat,Bangalore,2,Premium,100,2024-08-11,2024-11-09,2024-11-12,Deluxe,1,3,OTA,14507.6,0.0,NONE,43522.8,Credit Card,Cancelled,,
109007,671,Customer_671,Individual,2023-09-25,Delhi,Gold,5,Hilltop Inn,Chennai,5,Budget,60,2024-12-08,2024-12-15,2024-12-18,Deluxe,1,3,OTA,3236.19,0.0,,9708.57,Net Banking,Completed,,
109008,473,Customer_473,Individual,2023-06-17,Udaipur,None,23,Sapphire Retreat,Goa,2,Luxury,60,2024-10-15,2024-10-22,2024-10-24,Deluxe,1,2,Direct Website,32518.11,0.0,NONE,65036.22,Credit Card,Completed,,
109009,86,Customer_86,Individual,2022-10-14,Chennai,Gold,26,Mango Courtyard,Mumbai,2,Budget,60,2024-09-03,2024-09-28,2024-10-01,Standard,1,3,Travel Agent,2586.77,495.45,FEST15,7264.86,Debit Card,Completed,1.0,2024-10-07
109010,757,Customer_757,Individual,2022-11-14,Delhi,Silver,11,Coral Palace,Mumbai,3,Premium,100,2024-03-05,2024-03-20,2024-03-25,Deluxe,1,5,Corporate Portal,16200.05,0.0,NONE,81000.25,Credit Card,Completed,,
109011,257,Customer_257,Individual,2022-02-21,Bangalore,None,41,Marigold Residency,Pune,4,Mid-Range,60,2024-02-08,2024-02-15,2024-02-17,Standard,1,2,Travel Agent,3958.56,0.0,NONE,7917.12,UPI,Cancelled,,
109012,281,Customer_281,Individual,2022-10-19,Pune,None,48,Amber Manor,Chennai,3,Premium,100,2024-10-22,2024-12-01,2024-12-06,Deluxe,1,5,Corporate Portal,12327.91,4461.69,APPDEAL,57177.86,UPI,Completed,,
109013,222,Customer_222,Individual,2023-03-08,Chennai,None,11,Coral Palace,Mumbai,3,Premium,100,2024-03-27,2024-03-29,2024-03-31,Standard,1,2,Corporate Portal,11935.99,0.0,,23871.98,Credit Card,Completed,1.0,2024-04-11
109014,396,Customer_396,Individual,2022-06-04,Kochi,None,7,Royal Orchid,Chennai,4,Budget,80,2024-06-25,2024-06-27,2024-06-30,Standard,1,3,Corporate Portal,2022.99,0.0,NONE,6068.97,Credit Card,Cancelled,,
109015,269,Customer_269,Corporate,2023-09-21,Chennai,None,29,Cedar Lodge,Kochi,5,Mid-Range,60,2024-06-13,2024-09-11,2024-09-13,Standard,3,2,Corporate Portal,3554.58,0.0,NONE,21327.48,Debit Card,Cancelled,,
109016,26,Customer_26,Individual,2022-04-29,Manali,Silver,24,Banyan Retreat,Bangalore,2,Budget,40,2024-08-01,2024-08-16,2024-08-17,Standard,1,1,Corporate Portal,2046.77,0.0,NONE,2046.77,Net Banking,Completed,,
109017,86,Customer_86,Individual,2022-10-14,Chennai,Gold,6,Hilltop Inn,Udaipur,5,Luxury,60,2023-12-12,2024-01-21,2024-01-23,Standard,1,2,OTA,24534.45,11745.36,WELCOME,37323.54,Net Banking,Completed,,
109018,677,Customer_677,Corporate,2022-05-06,Delhi,Platinum,18,Coral Haven,Pune,4,Mid-Range,150,2024-08-18,2024-08-20,2024-08-25,Standard,2,5,OTA,3883.26,7760.97,SAVE10,31071.63,Credit Card,Completed,,
109019,417,Customer_417,Individual,2023-11-27,Jaipur,Platinum,17,Indigo Palace,Udaipur,3,Budget,100,2024-01-13,2024-02-22,2024-02-27,Deluxe,1,5,OTA,4104.88,4699.1,APPDEAL,15825.3,Net Banking,Completed,4.0,2024-02-29
109020,526,Customer_526,Individual,2022-09-16,Goa,Gold,26,Mango Courtyard,Mumbai,2,Budget,60,2024-05-21,2024-05-23,2024-05-25,Standard,1,2,OTA,2618.12,1253.99,WELCOME,3982.25,Net Banking,Completed,,
109021,139,Customer_139,Individual,2023-12-09,Bangalore,Silver,31,Azure Residency,Udaipur,2,Premium,150,2023-12-02,2024-01-11,2024-01-14,Deluxe,1,3,Direct Website,19175.86,0.0,,57527.58,Credit Card,Completed,,
109022,692,Customer_692,Individual,2022-03-23,Delhi,None,38,Crimson Courtyard,Manali,3,Mid-Range,40,2024-02-19,2024-03-15,2024-03-17,Deluxe,1,2,Corporate Portal,5338.83,0.0,,10677.66,Debit Card,Completed,4.0,2024-03-24
109023,157,Customer_157,Individual,2023-07-09,Udaipur,Silver,52,Crimson Manor,Pune,4,Budget,40,2024-12-16,2024-12-18,2024-12-21,Standard,1,3,OTA,2270.21,0.0,,6810.63,UPI,Completed,,
109024,640,Customer_640,Individual,2023-12-20,Bangalore,None,43,Indigo Lodge,Bangalore,3,Mid-Range,100,2024-03-19,2024-03-26,2024-03-28,Suite,1,2,OTA,9171.28,0.0,NONE,18342.56,UPI,Completed,2.0,2024-04-03
109025,698,Customer_698,Individual,2023-07-31,Manali,Silver,44,Amber Lodge,Udaipur,5,Mid-Range,150,2024-08-20,2024-09-14,2024-09-16,Suite,1,2,OTA,9918.0,4531.99,WELCOME,15304.01,Net Banking,Cancelled,,
109026,796,Customer_796,Corporate,2022-03-03,Chennai,Gold,30,Ivory Retreat,Jaipur,5,Budget,60,2024-05-26,2024-05-28,2024-05-31,Deluxe,2,3,Corporate Portal,2633.26,926.19,APPDEAL,14873.37,Net Banking,Completed,9.0,2024-06-02
109027,722,Customer_722,Individual,2022-11-07,Udaipur,None,48,Amber Manor,Chennai,3,Premium,100,2024-04-21,2024-06-20,2024-06-21,Standard,1,1,Travel Agent,8405.55,487.48,FEST15,7918.07,Net Banking,Completed,4.0,2024-07-10
109028,314,Customer_314,Individual,2022-06-13,Pune,Gold,51,Olive Courtyard,Mumbai,5,Premium,60,2024-01-25,2024-03-05,2024-03-07,Standard,1,2,OTA,11833.33,0.0,NONE,23666.66,Net Banking,Completed,5.0,2024-03-11
109029,305,Customer_305,Individual,2023-05-24,Bangalore,Silver,9,Crimson Retreat,Udaipur,5,Mid-Range,80,2024-08-10,2024-08-25,2024-08-30,Standard,1,5,Corporate Portal,5098.5,2749.08,FEST15,22743.42,Credit Card,Completed,1.0,2024-09-19
109030,93,Customer_93,Individual,2022-01-27,Delhi,Silver,27,Saffron Residency,Pune,3,Mid-Range,80,2024-08-08,2024-08-15,2024-08-18,Deluxe,1,3,Travel Agent,5190.01,0.0,,15570.03,Debit Card,Completed,5.0,2024-09-04
109031,485,Customer_485,Individual,2022-09-03,Goa,None,2,The Grand Plaza,Bangalore,5,Luxury,80,2024-02-08,2024-03-19,2024-03-22,Standard,1,3,OTA,16540.75,0.0,NONE,49622.25,UPI,Cancelled,,
109032,313,Customer_313,Individual,2022-02-01,Delhi,None,7,Royal Orchid,Chennai,4,Budget,80,2024-02-14,2024-02-16,2024-02-17,Deluxe,1,1,Travel Agent,3339.52,0.0,NONE,3339.52,Debit Card,Completed,,
109033,620,Customer_620,Individual,2023-07-06,Bangalore,None,4,Sea Breeze Resort,Goa,4,Mid-Range,80,2024-05-27,2024-07-26,2024-07-29,Suite,1,3,Direct Website,7820.69,0.0,,23462.07,UPI,Completed,1.0,2024-08-06
109034,738,Customer_738,Individual,2022-12-28,Chennai,None,25,Tusker Stay,Pune,2,Mid-Range,60,2024-09-08,2024-09-10,2024-09-17,Standard,1,7,OTA,3999.37,0.0,NONE,27995.59,Credit Card,Completed,,
109035,217,Customer_217,Corporate,2022-01-20,Chennai,Silver,13,Tusker Palace,Goa,5,Mid-Range,80,2024-11-07,2024-11-09,2024-11-10,Suite,2,1,OTA,14332.87,7213.77,SAVE10,21451.97,UPI,Completed,,
109036,564,Customer_564,Individual,2023-09-14,Chennai,None,23,Sapphire Retreat,Goa,2,Luxury,60,2024-02-25,2024-03-11,2024-03-14,Suite,1,3,Travel Agent,40028.82,0.0,NONE,120086.46,UPI,No-Show,,
109037,177,Customer_177,Group,2023-01-04,Manali,Platinum,2,The Grand Plaza,Bangalore,5,Luxury,80,2024-02-19,2024-02-21,2024-02-24,Deluxe,5,3,OTA,19750.55,81917.6,APPDEAL,214340.65,Net Banking,Completed,,
109038,31,Customer_31,Individual,2023-05-11,Kochi,Gold,20,Banyan Heights,Chennai,2,Mid-Range,80,2024-08-27,2024-10-26,2024-10-29,Standard,1,3,OTA,5626.93,0.0,NONE,16880.79,Debit Card,Completed,2.0,2024-11-03
109039,139,Customer_139,Individual,2023-12-09,Bangalore,Silver,32,Saffron Palace,Pune,5,Mid-Range,30,2024-05-30,2024-07-09,2024-07-11,Deluxe,1,2,OTA,6541.15,3513.51,APPDEAL,9568.79,Net Banking,Cancelled,,
109040,182,Customer_182,Corporate,2022-06-07,Bangalore,Gold,32,Saffron Palace,Pune,5,Mid-Range,30,2024-02-19,2024-03-15,2024-03-17,Standard,1,2,Corporate Portal,4518.55,0.0,,9037.1,Net Banking,Completed,7.0,2024-03-30
109041,785,Customer_785,Individual,2023-03-30,Kochi,Silver,54,Olive Heights,Delhi,5,Budget,100,2024-06-29,2024-07-14,2024-07-15,Standard,1,1,Travel Agent,2602.54,0.0,,2602.54,Net Banking,Completed,,
109042,325,Customer_325,Corporate,2023-06-30,Manali,Silver,47,Indigo Stay,Mumbai,4,Mid-Range,80,2024-07-31,2024-09-09,2024-09-12,Standard,2,3,Corporate Portal,5342.65,0.0,,32055.9,Debit Card,Completed,,
109043,147,Customer_147,Corporate,2022-12-26,Kochi,None,18,Coral Haven,Pune,4,Mid-Range,150,2024-01-23,2024-01-30,2024-02-02,Deluxe,3,3,Corporate Portal,5051.22,0.0,NONE,45460.98,Debit Card,Completed,6.0,2024-02-07
109044,3,Customer_3,Individual,2023-08-19,Chennai,Silver,15,Lotus Haven,Bangalore,3,Mid-Range,80,2024-11-28,2024-12-13,2024-12-14,Suite,1,1,Corporate Portal,9026.9,0.0,NONE,9026.9,Net Banking,Completed,,
109045,123,Customer_123,Group,2023-09-11,Mumbai,Gold,7,Royal Orchid,Chennai,4,Budget,80,2024-08-14,2024-11-12,2024-11-15,Suite,4,3,Travel Agent,5402.96,0.0,NONE,64835.52,Credit Card,Completed,,
109046,32,Customer_32,Individual,2022-10-08,Manali,Silver,20,Banyan Heights,Chennai,2,Mid-Range,80,2024-08-10,2024-08-12,2024-08-16,Standard,1,4,OTA,3911.67,0.0,,15646.68,Debit Card,Completed,4.0,2024-09-03
109047,567,Customer_567,Individual,2022-06-11,Chennai,Gold,6,Hilltop Inn,Udaipur,5,Luxury,60,2024-02-05,2024-04-05,2024-04-08,Deluxe,1,3,Corporate Portal,27878.81,0.0,,83636.43,Net Banking,Completed,,
